timestamp,0,1,Fill PT?,Supply PT?,RTD?,5,Tank PT,RTD 2?,Tank PT 2
3763233555.65,-68103.774097,1.229932,-110.940972,-0.000294,-65.562521,-2.11208,-108.538889,5.027249,1.84939
3763233555.687,-68547.006289,1.233961,-110.905927,-0.000373,-73.22201,-2.050954,-108.696628,5.036491,1.930752
3763233555.717,-67467.429755,1.220295,-110.940972,-0.000373,-64.312312,-2.103077,-108.644048,5.028276,1.857289
3763233555.749,-68163.454472,1.230327,-110.976018,-0.000373,-67.667299,-2.093916,-108.608995,5.025748,1.877827
3763233555.777,-68401.49773,1.233092,-110.976018,-0.000294,-72.161709,-2.090678,-108.521362,5.03499,1.826482
3763233555.808,-67682.675929,1.221322,-110.976018,-0.000294,-75.92815,-2.037923,-108.626522,5.042021,1.868664
3763233555.841,-68135.292178,1.230564,-110.940972,-0.000215,-75.057757,-2.045978,-108.626522,5.042179,1.882882
3763233555.872,-68316.337666,1.232934,-110.92345,-0.000373,-73.902501,-2.062958,-108.591468,5.039256,1.892914
3763233555.906,-68426.304236,1.231591,-110.905927,-0.000373,-73.142882,-2.071724,-108.451256,5.038861,1.894731
3763233555.942,-67711.506344,1.221401,-110.888404,-0.000373,-71.940155,-2.061141,-108.608995,5.037755,1.89955
3763233555.975,-68192.284887,1.232065,-110.958495,-0.000373,-70.943151,-2.09439,-108.486309,5.042416,1.945997
3763233556.006,-68404.180335,1.231275,-110.92345,-0.000373,-73.902501,-2.064142,-108.503836,5.040125,1.881697
3763233556.039,-67429.210222,1.219821,-110.888404,-0.000373,-72.747246,-2.047716,-108.556415,5.039098,1.887069
3763233556.07,-68850.090071,1.241702,-110.940972,-0.000373,-66.306316,-2.120925,-108.714154,5.028592,1.830668
3763233556.101,-68970.787063,1.240201,-110.940972,-0.000373,-69.139061,-2.081043,-108.556415,5.034359,1.906343
3763233556.131,-67529.119554,1.220611,-111.028586,-0.000373,-64.929507,-2.11674,-108.538889,5.032068,1.826166
3763233556.16,-68868.195126,1.241939,-110.958495,-0.000373,-74.076584,-2.096917,-108.644048,5.035464,1.860448
3763233556.19,-68868.863247,1.235146,-110.905927,-0.000373,-77.763897,-2.044399,-108.661575,5.03894,1.834381
3763233556.22,-67494.918867,1.220453,-110.92345,-0.000373,-71.212187,-2.04353,-108.766734,5.036097,1.858158
3763233556.248,-68168.146501,1.230485,-110.976018,-0.000373,-64.533871,-2.121794,-108.714154,5.030409,1.82972
3763233556.277,-68593.273638,1.234277,-110.976018,-0.000373,-73.459389,-2.090125,-108.608995,5.036491,1.823954
3763233556.307,-67881.826471,1.222112,-110.905927,-0.000373,-77.115057,-2.024102,-108.521362,5.037913,1.839674
3763233556.334,-68172.838529,1.23009,-110.940972,-0.000373,-67.445739,-2.090599,-108.731681,5.030093,1.832801
3763233556.361,-68431.669447,1.233092,-110.99354,-0.000373,-68.284487,-2.118872,-108.486309,5.032463,1.812105
3763233556.39,-68370.652831,1.233092,-110.940972,-0.000373,-76.592816,-2.04432,-108.696628,5.043364,1.84939
3763233556.418,-68275.435528,1.230722,-110.958495,-0.000294,-68.600995,-2.075831,-108.644048,5.032463,1.812737
3763233556.448,-67551.916637,1.220611,-110.976018,-0.000373,-65.625824,-2.095022,-108.644048,5.026459,1.852865
3763233556.476,-68349.86517,1.232776,-110.976018,-0.000294,-73.396092,-2.080411,-108.626522,5.036491,1.827746
3763233556.506,-68750.84886,1.232776,-110.870882,-0.000373,-77.083406,-2.032553,-108.661575,5.036649,1.821979
3763233556.538,-67526.436948,1.220611,-110.940972,-0.000373,-67.271663,-2.066038,-108.679101,5.032779,1.851917
3763233556.565,-68282.810161,1.235541,-110.958495,-0.000373,-66.163885,-2.123453,-108.503836,5.026222,1.856499
3763233556.597,-69009.006596,1.242729,-111.011063,-0.000373,-68.838374,-2.120847,-108.538889,5.03112,1.859185
3763233556.625,-67528.446371,1.220295,-110.976018,-0.000373,-75.39009,-2.037844,-108.644048,5.0421,1.831853
3763233556.658,-68493.359245,1.240043,-110.905927,-0.000373,-76.624467,-2.050638,-108.433729,5.037597,1.867321
3763233556.69,-68953.35519,1.242334,-110.92345,-0.000373,-73.60182,-2.085861,-108.661575,5.039335,1.895205
3763233556.722,-67425.854435,1.2199,-110.888404,-0.000373,-72.177534,-2.052849,-108.608995,5.037044,1.884067
3763233556.754,-68136.633481,1.238858,-110.92345,-0.000294,-70.721597,-2.075436,-108.644048,5.036571,1.878617
3763233556.786,-68441.058565,1.233566,-110.958495,-0.000373,-64.249016,-2.127401,-108.661575,5.027881,1.856499
3763233556.815,-67509.005075,1.220611,-110.976018,-0.000373,-66.100582,-2.096601,-108.556415,5.028118,1.866847
3763233556.844,-68188.260979,1.230564,-110.976018,-0.000373,-72.145883,-2.084676,-108.626522,5.035386,1.831458
3763233556.872,-68379.368767,1.233092,-110.870882,-0.000373,-77.985456,-2.02505,-108.538889,5.038545,1.824033
3763233556.903,-68363.946317,1.232697,-110.940972,-0.000373,-66.448741,-2.113502,-108.433729,5.028434,1.830747
3763233556.931,-68186.251556,1.230327,-110.976018,-0.000373,-67.002633,-2.111922,-108.503836,5.031278,1.858711
3763233556.96,-68268.729014,1.232697,-110.976018,-0.000373,-71.212187,-2.094469,-108.644048,5.034359,1.848679
3763233556.99,-68849.416889,1.241702,-110.958495,-0.000373,-77.684769,-2.05127,-108.503836,5.044154,1.858158
3763233557.025,-68137.301602,1.230169,-110.958495,-0.000294,-72.95298,-2.0797,-108.416203,5.041231,1.902314
3763233557.054,-67531.128977,1.228668,-110.92345,-0.000373,-73.269487,-2.039108,-108.538889,5.036412,1.83288
3763233557.089,-68868.195126,1.242018,-110.905927,-0.000373,-73.538517,-2.083728,-108.644048,5.038861,1.926091
3763233557.117,-67742.351243,1.221638,-110.958495,-0.000373,-64.486394,-2.107421,-108.608995,5.028434,1.82664
3763233557.152,-67408.422562,1.219821,-110.958495,-0.000373,-67.018458,-2.072277,-108.486309,5.026854,1.892756
3763233557.179,-69014.371806,1.242808,-111.028586,-0.000373,-68.395267,-2.12061,-108.679101,5.032226,1.834697
3763233557.212,-67450.666003,1.220216,-111.046108,-0.000373,-69.439743,-2.077647,-108.556415,5.032147,1.887227
3763233557.245,-67976.370592,1.229221,-110.976018,-0.000294,-72.588996,-2.071961,-108.538889,5.033964,1.885884
3763233557.278,-68933.23565,1.242176,-111.011063,-0.000373,-72.446565,-2.094548,-108.556415,5.033331,1.900893
3763233557.31,-67490.900021,1.220216,-110.976018,-0.000373,-72.272488,-2.067617,-108.679101,5.035069,1.884778
3763233557.341,-68123.893637,1.229932,-110.976018,-0.000373,-77.510692,-2.036422,-108.608995,5.042337,1.876326
3763233557.372,-68435.693355,1.233092,-110.870882,-0.000373,-76.545345,-2.033895,-108.731681,5.037913,1.844018
3763233557.4,-68323.7123,1.232855,-110.958495,-0.000373,-65.7999,-2.118398,-108.538889,5.027091,1.834065
3763233557.427,-68198.9914,1.230327,-110.99354,-0.000373,-69.044107,-2.110343,-108.573942,5.033727,1.81882
3763233557.459,-68200.332703,1.232065,-110.976018,-0.000373,-75.342613,-2.070382,-108.451256,5.038782,1.869454
3763233557.493,-68392.776732,1.239885,-110.940972,-0.000373,-76.735247,-2.055771,-108.503836,5.044865,1.876089
3763233557.525,-68062.871959,1.23009,-110.976018,-0.000373,-72.588996,-2.083807,-108.696628,5.040204,1.906422
3763233557.555,-67496.933352,1.22535,-110.940972,-0.000373,-72.050929,-2.039502,-108.468782,5.035149,1.823954
3763233557.587,-68899.040025,1.242176,-110.870882,-0.000294,-72.683949,-2.074883,-108.608995,5.036412,1.908081
3763233557.617,-67971.005382,1.222507,-110.958495,-0.000373,-64.612994,-2.100155,-108.591468,5.031041,1.857684
3763233557.645,-67604.217317,1.220769,-111.028586,-0.000373,-65.230189,-2.108842,-108.556415,5.03191,1.842043
3763233557.679,-69002.973265,1.242571,-111.011063,-0.000373,-70.215188,-2.1075,-108.644048,5.033016,1.89639
3763233557.708,-67902.614132,1.222586,-110.99354,-0.000373,-76.402914,-2.03121,-108.819314,5.044469,1.8313
3763233557.741,-67515.038407,1.222902,-110.976018,-0.000294,-73.855024,-2.052059,-108.521362,5.043838,1.904289
3763233557.772,-69055.273945,1.242887,-110.940972,-0.000294,-75.358438,-2.071566,-108.626522,5.039572,1.877748
3763233557.8,-68470.562162,1.233487,-110.958495,-0.000373,-66.796899,-2.094153,-108.573942,5.032068,1.825376
3763233557.829,-67952.232206,1.229379,-111.028586,-0.000373,-65.768249,-2.124479,-108.573942,5.031989,1.827509
3763233557.86,-68943.966071,1.242492,-110.976018,-0.000373,-73.459389,-2.101814,-108.521362,5.037044,1.853181
3763233557.892,-68335.110841,1.232618,-110.958495,-0.000373,-73.823373,-2.087598,-108.696628,5.036254,1.903341
3763233557.924,-68184.910253,1.230485,-110.976018,-0.000373,-76.054756,-2.047874,-108.556415,5.042732,1.879565
3763233557.956,-68262.695683,1.23246,-110.905927,-0.000373,-75.532515,-2.050322,-108.644048,5.038782,1.877037
3763233557.989,-68345.841262,1.232539,-110.870882,-0.000373,-73.443563,-2.060352,-108.556415,5.036807,1.877037
3763233558.02,-68180.218225,1.230248,-110.870882,-0.000373,-71.797724,-2.069118,-108.573942,5.036571,1.892993
3763233558.052,-67510.341317,1.220611,-110.958495,-0.000373,-66.638649,-2.080016,-108.714154,5.034832,1.86424
3763233558.086,-68921.168988,1.242097,-110.958495,-0.000294,-69.772076,-2.088467,-108.749208,5.035069,1.903262
3763233558.118,-68325.053602,1.231038,-110.976018,-0.000294,-63.410267,-2.146434,-108.679101,5.030883,1.82506
3763233558.145,-67527.778251,1.220295,-111.046108,-0.000373,-68.34779,-2.089257,-108.608995,5.032226,1.875378
3763233558.174,-69071.369576,1.243045,-110.976018,-0.000373,-77.700594,-2.054903,-108.573942,5.042495,1.848442
3763233558.202,-69108.247807,1.242571,-110.940972,-0.000373,-70.879854,-2.074646,-108.591468,5.034753,1.801836
3763233558.236,-67441.276884,1.2199,-110.940972,-0.000373,-67.778072,-2.064538,-108.679101,5.033016,1.88778
3763233558.271,-68958.047218,1.242097,-110.870882,-0.000373,-73.617646,-2.071882,-108.398676,5.037913,1.936755
3763233558.305,-68325.726784,1.224087,-110.888404,-0.000294,-70.120234,-2.069987,-108.731681,5.036412,1.888017
3763233558.342,-68001.850281,1.229063,-110.958495,-0.000373,-70.610818,-2.086413,-108.591468,5.044628,1.960137
3763233558.369,-69081.426815,1.242808,-110.870882,-0.000373,-72.889677,-2.076305,-108.661575,5.036412,1.857131
3763233558.402,-68353.889078,1.230011,-110.958495,-0.000373,-67.825549,-2.081754,-108.486309,5.03586,1.872929
3763233558.435,-68150.041446,1.230564,-110.940972,-0.000294,-67.793898,-2.081043,-108.679101,5.033331,1.896074
3763233558.469,-68305.607245,1.232539,-110.958495,-0.000373,-66.749422,-2.091863,-108.486309,5.034359,1.894573
3763233558.504,-68658.314163,1.232618,-110.870882,-0.000373,-72.240837,-2.066986,-108.661575,5.036649,1.933753
3763233558.538,-68109.807428,1.230169,-110.888404,-0.000373,-70.927331,-2.072277,-108.573942,5.036571,1.901366
3763233558.568,-68343.831839,1.232697,-110.958495,-0.000373,-65.879029,-2.102603,-108.766734,5.032226,1.865741
3763233558.599,-69059.297853,1.242808,-110.99354,-0.000294,-65.435916,-2.151647,-108.503836,5.030883,1.832485
3763233558.632,-67529.119554,1.220374,-110.958495,-0.000373,-68.110411,-2.08286,-108.503836,5.026775,1.916533
3763233558.66,-68268.729014,1.232144,-110.958495,-0.000373,-71.766073,-2.087756,-108.538889,5.035227,1.836988
3763233558.692,-69058.629732,1.242887,-110.976018,-0.000373,-76.719421,-2.074883,-108.486309,5.040915,1.865899
3763233558.719,-67606.231802,1.220611,-110.853359,-0.000373,-75.184356,-2.022523,-108.626522,5.037676,1.828378
3763233558.75,-67668.589721,1.227957,-110.940972,-0.000294,-68.268662,-2.072277,-108.608995,5.034279,1.866768
3763233558.785,-69033.818164,1.242729,-110.958495,-0.000373,-66.575346,-2.120294,-108.608995,5.029856,1.876484
3763233558.813,-67588.794867,1.22069,-110.99354,-0.000373,-65.26184,-2.108526,-108.696628,5.032305,1.851443
3763233558.844,-68121.211031,1.230248,-110.976018,-0.000373,-75.674946,-2.056166,-108.608995,5.041468,1.831063
3763233558.875,-68974.14285,1.240754,-110.976018,-0.000373,-74.994454,-2.082938,-108.451256,5.03973,1.904921
3763233558.902,-68431.001326,1.231117,-110.958495,-0.000294,-72.541519,-2.04582,-108.644048,5.034832,1.813448
3763233558.935,-68188.260979,1.230564,-110.958495,-0.000294,-68.775077,-2.071882,-108.679101,5.033411,1.884383
3763233558.961,-68776.328549,1.234988,-111.028586,-0.000373,-65.451742,-2.140432,-108.363623,5.032226,1.816608
3763233558.99,-68404.180335,1.23325,-110.92345,-0.000373,-76.782724,-2.0474,-108.661575,5.043838,1.824349
3763233559.019,-68232.518905,1.230643,-110.940972,-0.000373,-71.43374,-2.058377,-108.644048,5.035701,1.835487
3763233559.05,-67714.188949,1.221401,-110.940972,-0.000373,-64.549697,-2.105289,-108.608995,5.02717,1.852707
3763233559.077,-68388.757885,1.233092,-110.99354,-0.000294,-68.980805,-2.106315,-108.468782,5.03191,1.829405
3763233559.108,-68457.822318,1.231828,-110.976018,-0.000294,-76.434565,-2.045031,-108.626522,5.044628,1.849311
3763233559.136,-67610.92383,1.220769,-110.888404,-0.000373,-73.554343,-2.029315,-108.556415,5.037597,1.840227
3763233559.172,-68286.834069,1.236567,-110.888404,-0.000373,-71.750247,-2.069118,-108.661575,5.036649,1.894731
3763233559.201,-68983.526907,1.234672,-110.905927,-0.000373,-70.041106,-2.085466,-108.573942,5.036412,1.894415
3763233559.234,-67467.429755,1.220058,-110.940972,-0.000373,-65.404265,-2.082781,-108.521362,5.032779,1.876484
3763233559.263,-68937.259558,1.242255,-110.976018,-0.000294,-65.388439,-2.140511,-108.608995,5.027644,1.85247
3763233559.3,-68645.574318,1.234119,-110.976018,-0.000373,-68.537692,-2.11058,-108.679101,5.026064,1.885173
3763233559.33,-67519.062314,1.220453,-111.028586,-0.000373,-69.028282,-2.081201,-108.38115,5.03191,1.864635
3763233559.362,-68904.405236,1.241781,-110.958495,-0.000373,-74.852023,-2.085387,-108.346097,5.03578,1.862502
3763233559.392,-68394.791217,1.233013,-110.958495,-0.000373,-75.92815,-2.070698,-108.626522,5.039256,1.881223
3763233559.421,-67573.372418,1.220611,-110.870882,-0.000294,-76.576996,-2.016758,-108.521362,5.038229,1.842912
3763233559.451,-68261.354381,1.230959,-110.940972,-0.000373,-66.860202,-2.090283,-108.626522,5.030646,1.847731
3763233559.481,-68390.767309,1.233092,-110.99354,-0.000373,-66.037279,-2.121952,-108.644048,5.030962,1.844255
3763233559.511,-68129.926968,1.229695,-110.976018,-0.000373,-72.240837,-2.086571,-108.521362,5.03578,1.844097
3763233559.543,-68129.253786,1.229774,-110.99354,-0.000373,-71.370438,-2.089572,-108.661575,5.032463,1.901209
3763233559.573,-68365.955741,1.232855,-110.92345,-0.000373,-78.776721,-2.025998,-108.626522,5.037834,1.836198
3763233559.6,-69039.183374,1.242492,-110.940972,-0.000373,-68.316139,-2.102998,-108.556415,5.0327,1.825613
3763233559.63,-68266.71453,1.230722,-111.046108,-0.000452,-66.448741,-2.13135,-108.591468,5.032147,1.816924
3763233559.659,-68168.146501,1.231749,-110.958495,-0.000373,-75.041931,-2.074409,-108.714154,5.036965,1.860291
3763233559.688,-69030.467438,1.242255,-110.870882,-0.000373,-78.064579,-2.047005,-108.591468,5.036965,1.835171
3763233559.721,-67745.70703,1.221322,-110.888404,-0.000373,-71.718596,-2.052296,-108.714154,5.036491,1.873403
3763233559.753,-67458.040637,1.22772,-110.888404,-0.000373,-70.927331,-2.056403,-108.503836,5.036571,1.900972
3763233559.779,-69066.677548,1.242966,-110.99354,-0.000373,-63.916677,-2.155832,-108.451256,5.030883,1.814475
3763233559.806,-67899.258344,1.22227,-110.958495,-0.000373,-74.266486,-2.054034,-108.573942,5.043758,1.81408
3763233559.839,-67526.436948,1.220611,-110.92345,-0.000294,-74.8995,-2.031052,-108.573942,5.039809,1.87364
3763233559.87,-69022.419622,1.24265,-110.958495,-0.000294,-70.816551,-2.0782,-108.696628,5.035149,1.844887
3763233559.899,-68374.676738,1.233171,-110.958495,-0.000373,-64.723773,-2.131034,-108.503836,5.027249,1.85326
3763233559.927,-67622.322372,1.227957,-110.976018,-0.000373,-69.328963,-2.105367,-108.626522,5.035543,1.817556
3763233559.959,-68836.677045,1.241781,-110.976018,-0.000373,-75.595817,-2.083018,-108.749208,5.039572,1.871349
3763233559.995,-68281.468859,1.232302,-110.99354,-0.000373,-70.294311,-2.106157,-108.556415,5.032305,1.919377
3763233560.026,-68117.855244,1.230169,-111.011063,-0.000373,-71.528694,-2.08744,-108.626522,5.033411,1.900893
3763233560.054,-68288.175372,1.232776,-110.905927,-0.000373,-78.776721,-2.021812,-108.538889,5.037992,1.825692
3763233560.083,-68407.531061,1.233171,-110.940972,-0.000373,-66.876027,-2.109948,-108.626522,5.026775,1.816608
3763233560.114,-68177.535619,1.230169,-110.958495,-0.000294,-68.062934,-2.100866,-108.538889,5.025511,1.871349
3763233560.149,-67439.267461,1.220058,-110.940972,-0.000373,-69.091584,-2.061536,-108.784261,5.025827,1.904605
3763233560.182,-68736.767713,1.241307,-110.940972,-0.000294,-70.278485,-2.090757,-108.433729,5.025433,1.891809
3763233560.212,-68431.669447,1.231591,-110.958495,-0.000373,-70.848203,-2.097786,-108.521362,5.032937,1.827193
3763233560.245,-67437.252976,1.219979,-111.028586,-0.000373,-69.930326,-2.06975,-108.433729,5.032226,1.915269
3763233560.273,-69031.135559,1.242887,-110.940972,-0.000373,-78.713419,-2.038476,-108.608995,5.044469,1.838015
3763233560.307,-68143.334933,1.223297,-110.940972,-0.000373,-73.633471,-2.055613,-108.679101,5.042574,1.88936
3763233560.339,-67441.950066,1.220058,-110.92345,-0.000373,-73.142882,-2.047242,-108.626522,5.038545,1.901762
3763233560.371,-68997.608054,1.24265,-110.870882,-0.000373,-74.155706,-2.075831,-108.749208,5.03736,1.885489
3763233560.398,-68483.975188,1.233645,-110.976018,-0.000373,-64.423092,-2.144776,-108.468782,5.026064,1.802863
3763233560.432,-67658.532482,1.227799,-110.958495,-0.000373,-68.537692,-2.095259,-108.591468,5.026064,1.886595
3763233560.464,-68912.44799,1.242334,-110.976018,-0.000373,-70.389264,-2.104973,-108.714154,5.028829,1.88146
3763233560.496,-68322.370997,1.232223,-111.011063,-0.000373,-69.692947,-2.099128,-108.556415,5.0327,1.85879
3763233560.524,-68176.194317,1.23009,-110.976018,-0.000373,-76.79855,-2.040529,-108.503836,5.043838,1.834539
3763233560.555,-68210.389942,1.232618,-110.940972,-0.000294,-73.554343,-2.050164,-108.451256,5.03586,1.822137
3763233560.589,-68298.232611,1.23246,-110.870882,-0.000373,-72.968805,-2.064695,-108.644048,5.037913,1.915427
3763233560.618,-68209.721821,1.230248,-110.958495,-0.000294,-65.768249,-2.101655,-108.556415,5.031673,1.85484
3763233560.647,-67591.477473,1.220769,-110.976018,-0.000373,-64.834553,-2.107579,-108.644048,5.027249,1.857921
3763233560.676,-68416.246997,1.232855,-110.958495,-0.000373,-72.984631,-2.083728,-108.346097,5.036254,1.830274
3763233560.706,-68572.485978,1.232539,-110.905927,-0.000294,-76.925155,-2.040608,-108.661575,5.040362,1.850574
3763233560.734,-67584.102839,1.220611,-110.958495,-0.000373,-69.360614,-2.050954,-108.731681,5.033411,1.833196
3763233560.769,-68549.683833,1.240043,-110.92345,-0.000373,-70.104409,-2.075436,-108.556415,5.035069,1.899945
3763233560.801,-69014.371806,1.24265,-110.940972,-0.000373,-67.461565,-2.102603,-108.766734,5.033331,1.881776
3763233560.832,-67488.885536,1.220295,-110.940972,-0.000373,-64.628819,-2.10513,-108.626522,5.028355,1.873087
3763233560.86,-68909.097264,1.242018,-110.958495,-0.000294,-70.310136,-2.121557,-108.626522,5.034201,1.819057
3763233560.89,-69072.037697,1.242492,-110.940972,-0.000373,-76.751073,-2.063195,-108.538889,5.043443,1.846151
3763233560.919,-67505.649288,1.220216,-110.870882,-0.000373,-73.11123,-2.040845,-108.679101,5.036491,1.850654
3763233560.947,-68216.428334,1.230248,-110.958495,-0.000373,-64.676296,-2.126928,-108.661575,5.027565,1.821663
3763233560.977,-68958.720401,1.23562,-110.976018,-0.000294,-70.769074,-2.109395,-108.749208,5.033885,1.831932
3763233561.012,-67629.702067,1.220848,-110.976018,-0.000294,-72.114232,-2.074093,-108.468782,5.035069,1.885094
3763233561.04,-68210.389942,1.230248,-110.940972,-0.000294,-77.969631,-2.024339,-108.573942,5.041389,1.85405
3763233561.067,-68468.552739,1.23325,-110.940972,-0.000373,-70.278485,-2.065248,-108.679101,5.034832,1.830747
3763233561.096,-68412.896271,1.232776,-110.99354,-0.000373,-65.340962,-2.132061,-108.538889,5.031436,1.820636
3763233561.129,-68205.024731,1.230011,-111.011063,-0.000373,-69.772076,-2.09747,-108.556415,5.033253,1.869217
3763233561.158,-68147.358841,1.23167,-110.976018,-0.000294,-76.766898,-2.044636,-108.626522,5.041626,1.854208
3763233561.194,-68829.302411,1.241781,-110.958495,-0.000373,-73.158707,-2.104815,-108.556415,5.037597,1.910451
3763233561.228,-68224.471089,1.230564,-110.976018,-0.000373,-71.117233,-2.092731,-108.521362,5.033964,1.905316
3763233561.257,-67989.783619,1.230801,-110.905927,-0.000373,-78.381086,-2.02347,-108.486309,5.039493,1.846467
3763233561.285,-69017.727594,1.242413,-110.940972,-0.000373,-72.066755,-2.072119,-108.696628,5.036491,1.845914
3763233561.321,-67659.873784,1.221322,-110.958495,-0.000373,-68.252836,-2.064616,-108.433729,5.034832,1.887543
3763233561.352,-67419.147921,1.223297,-110.905927,-0.000294,-70.626643,-2.055455,-108.626522,5.037676,1.91598
3763233561.386,-68962.739247,1.242255,-110.905927,-0.000294,-70.151886,-2.089494,-108.591468,5.036491,1.897259
3763233561.417,-67582.093416,1.220532,-110.940972,-0.000294,-64.201539,-2.096285,-108.521362,5.031594,1.868269
3763233561.445,-68134.618996,1.23009,-111.028586,-0.000373,-65.340962,-2.124242,-108.696628,5.032305,1.837146
3763233561.473,-69068.01885,1.242966,-110.976018,-0.000294,-76.846027,-2.062642,-108.696628,5.043521,1.82585
3763233561.506,-67784.594684,1.221638,-110.958495,-0.000294,-72.747246,-2.060352,-108.608995,5.043601,1.892124
3763233561.538,-68159.430564,1.229932,-110.888404,-0.000373,-73.98163,-2.058693,-108.661575,5.037834,1.87917
3763233561.569,-68689.159062,1.234435,-110.940972,-0.000373,-67.350791,-2.09668,-108.538889,5.031831,1.840621
3763233561.596,-68410.881787,1.233171,-111.011063,-0.000373,-65.15106,-2.132535,-108.521362,5.031041,1.828299
3763233561.624,-68249.955839,1.230722,-110.976018,-0.000373,-75.39009,-2.054034,-108.608995,5.044075,1.82506
3763233561.651,-67829.52073,1.225272,-110.92345,-0.000373,-73.063753,-2.042187,-108.556415,5.036571,1.82664
3763233561.68,-68438.37596,1.232776,-110.99354,-0.000373,-64.518046,-2.134667,-108.573942,5.031278,1.810604
3763233561.712,-68277.444951,1.230643,-111.011063,-0.000373,-69.597993,-2.102208,-108.521362,5.032068,1.858079
3763233561.747,-67435.911674,1.219979,-111.011063,-0.000373,-69.550516,-2.069513,-108.573942,5.031199,1.921589
3763233561.778,-68742.132924,1.240833,-111.028586,-0.000373,-71.591997,-2.09439,-108.661575,5.032226,1.883435
3763233561.808,-68451.788987,1.23167,-110.976018,-0.000373,-76.782724,-2.054744,-108.293517,5.040599,1.849943
3763233561.836,-67579.41081,1.220532,-110.870882,-0.000373,-75.643294,-2.01273,-108.556415,5.036412,1.835487
3763233561.865,-68911.111749,1.241939,-110.976018,-0.000294,-66.227187,-2.131508,-108.749208,5.025037,1.823322
3763233561.893,-69084.109421,1.242966,-111.011063,-0.000373,-69.677122,-2.127164,-108.38115,5.033174,1.834223
3763233561.921,-67598.857168,1.220769,-110.905927,-0.000294,-76.9568,-2.022049,-108.451256,5.038624,1.822927
3763233561.953,-68180.218225,1.230169,-110.958495,-0.000373,-69.170712,-2.06817,-108.749208,5.033648,1.83051
3763233561.985,-68898.366843,1.235225,-110.958495,-0.000373,-70.958976,-2.068486,-108.749208,5.036965,1.905
3763233562.015,-67542.527518,1.220453,-110.958495,-0.000294,-64.312312,-2.111922,-108.696628,5.02559,1.855393
3763233562.042,-68244.590628,1.230485,-110.958495,-0.000294,-70.13606,-2.100471,-108.749208,5.033411,1.828852
3763233562.07,-68948.6581,1.235383,-110.870882,-0.000373,-77.241662,-2.032474,-108.679101,5.036491,1.797729
3763233562.108,-67777.888171,1.221638,-110.940972,-0.000373,-71.655293,-2.061615,-108.556415,5.042969,1.940705
3763233562.139,-68150.714628,1.230169,-110.905927,-0.000294,-73.032108,-2.063432,-108.661575,5.038861,1.887227
3763233562.167,-68348.523868,1.232776,-110.958495,-0.000373,-68.379441,-2.080174,-108.556415,5.035306,1.844334
3763233562.201,-68877.584245,1.242176,-110.940972,-0.000373,-67.461565,-2.101971,-108.521362,5.032858,1.886279
3763233562.233,-68195.640674,1.230643,-110.976018,-0.000373,-64.391441,-2.132772,-108.661575,5.02875,1.844729
3763233562.264,-68312.313758,1.232381,-110.940972,-0.000373,-69.028282,-2.096838,-108.644048,5.02559,1.903104
3763233562.294,-69072.037697,1.242808,-110.976018,-0.000294,-74.757075,-2.096522,-108.696628,5.037044,1.815739
3763233562.328,-67545.210124,1.220453,-111.028586,-0.000373,-69.059933,-2.087361,-108.696628,5.032226,1.920483
3763233562.356,-68088.351647,1.231749,-110.976018,-0.000294,-77.653117,-2.027972,-108.661575,5.044785,1.850338
3763233562.385,-69112.944897,1.243045,-110.940972,-0.000373,-71.70277,-2.071803,-108.486309,5.034042,1.815818
3763233562.414,-67644.451335,1.221085,-110.976018,-0.000294,-64.059108,-2.119662,-108.573942,5.028908,1.8313
3763233562.445,-67530.460856,1.220532,-110.976018,-0.000294,-71.402089,-2.069987,-108.679101,5.035069,1.840621
3763233562.475,-69009.679778,1.242255,-110.958495,-0.000373,-76.197186,-2.077015,-108.556415,5.039019,1.878617
3763233562.507,-67669.931023,1.221164,-110.976018,-0.000373,-73.855024,-2.064458,-108.556415,5.039335,1.896785
3763233562.534,-68032.02706,1.229853,-110.940972,-0.000373,-73.997455,-2.027735,-108.538889,5.035464,1.813922
3763233562.561,-69064.663063,1.242966,-110.99354,-0.000294,-66.068931,-2.139169,-108.731681,5.031831,1.8219
3763233562.589,-68455.139712,1.233566,-110.976018,-0.000294,-75.01028,-2.073462,-108.696628,5.040204,1.818346
3763233562.622,-68115.172639,1.230248,-110.92345,-0.000294,-75.754074,-2.048663,-108.311043,5.038466,1.862423
3763233562.653,-68276.77683,1.239174,-110.870882,-0.000373,-73.98163,-2.065011,-108.573942,5.038466,1.879802
3763233562.684,-68386.743401,1.232539,-110.870882,-0.000373,-71.576171,-2.072672,-108.679101,5.036571,1.879486
3763233562.716,-68305.607245,1.231117,-110.99354,-0.000294,-63.36279,-2.144065,-108.573942,5.030725,1.813843
3763233562.744,-67679.993324,1.221085,-111.046108,-0.000373,-68.173708,-2.091073,-108.679101,5.032463,1.865346
3763233562.777,-68319.020271,1.232697,-111.046108,-0.000373,-71.022279,-2.08286,-108.626522,5.03349,1.90034
3763233562.81,-68345.16808,1.231038,-110.976018,-0.000373,-74.582993,-2.072119,-108.32857,5.037202,1.871665
3763233562.839,-67576.055023,1.220532,-110.940972,-0.000373,-77.542344,-2.010598,-108.714154,5.039335,1.84781
3763233562.871,-68864.171218,1.241939,-110.888404,-0.000294,-75.200182,-2.063827,-108.538889,5.038624,1.891729
